TEAM,NO.,PLAYER,GP,MINS,PTS,OFF,DEF,REB,AST,TO,STL,BLK,STK,FGM,FGA,FG %,2PM,2PA,2P %,3PM,3PA,3P %,FTM,FTA,FT %,PF,Fls on:,+/-,GW
ADU,3,M. Montebon,7.0,140.96666666666667,41.0,2.0,18.0,20.0,17.0,14.0,8.0,2.0,10.0,13.0,58.0,22.413793103448278,7.0,27.0,25.925925925925924,6.0,31.0,19.35483870967742,9.0,14.0,64.28571428571429,9.0,14.0,-14.0,3.0
ADU,8,H. Demisana,5.0,24.683333333333337,4.0,4.0,3.0,7.0,1.0,3.0,1.0,1.0,2.0,2.0,6.0,33.33333333333333,2.0,4.0,50.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0
ADU,9,L. Perez,7.0,55.116666666666674,17.0,5.0,9.0,14.0,2.0,1.0,0.0,2.0,2.0,7.0,11.0,63.63636363636363,7.0,11.0,63.63636363636363,0.0,0.0,0.0,3.0,3.0,100.0,9.0,4.0,-9.0,3.0
ADU,10,C. Manzano,7.0,152.31666666666666,73.0,15.0,22.0,37.0,15.0,16.0,4.0,4.0,8.0,28.0,59.0,47.45762711864407,26.0,53.0,49.056603773584904,2.0,6.0,33.33333333333333,15.0,18.0,83.33333333333334,20.0,23.0,45.0,3.0
ADU,11,J. Barcelona,7.0,37.75,4.0,3.0,2.0,5.0,0.0,1.0,0.0,0.0,0.0,1.0,7.0,14.285714285714285,0.0,6.0,0.0,1.0,1.0,100.0,1.0,2.0,50.0,6.0,3.0,-12.0,3.0
ADU,15,R. Torres,7.0,100.95,54.0,5.0,8.0,13.0,9.0,9.0,4.0,0.0,4.0,22.0,49.0,44.89795918367347,15.0,26.0,57.692307692307686,7.0,23.0,30.434782608695656,3.0,5.0,60.0,5.0,7.0,27.0,3.0
ADU,18,J. Erolon,7.0,151.20000000000002,63.0,1.0,12.0,13.0,22.0,9.0,4.0,0.0,4.0,22.0,67.0,32.83582089552239,12.0,34.0,35.294117647058826,10.0,33.0,30.303030303030305,9.0,13.0,69.23076923076923,15.0,11.0,10.0,3.0
ADU,19,J. Jaymalin,5.0,12.966666666666667,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2.0,100.0,3.0,1.0,8.0,2.0
ADU,20,E. Anabo,7.0,140.4666666666667,33.0,16.0,25.0,41.0,14.0,7.0,13.0,0.0,13.0,8.0,41.0,19.51219512195122,3.0,11.0,27.27272727272727,5.0,30.0,16.666666666666664,12.0,18.0,66.66666666666666,13.0,14.0,13.0,3.0
ADU,21,J. Medina,7.0,137.25,35.0,4.0,12.0,16.0,5.0,5.0,5.0,1.0,6.0,14.0,41.0,34.146341463414636,7.0,16.0,43.75,7.0,25.0,28.000000000000004,0.0,0.0,0.0,10.0,8.0,-40.0,3.0
ADU,23,M. Ojarikre,7.0,133.54999999999998,29.0,25.0,32.0,57.0,5.0,8.0,2.0,12.0,14.0,12.0,22.0,54.54545454545454,12.0,22.0,54.54545454545454,0.0,0.0,0.0,5.0,12.0,41.66666666666667,16.0,12.0,-13.0,3.0
ADU,25,K. Cañete,5.0,11.649999999999999,5.0,1.0,2.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,66.66666666666666,1.0,1.0,100.0,1.0,2.0,50.0,0.0,0.0,0.0,4.0,0.0,-2.0,2.0
ADU,27,A. Fransman,7.0,128.35000000000002,47.0,7.0,30.0,37.0,7.0,14.0,4.0,1.0,5.0,14.0,51.0,27.450980392156865,8.0,30.0,26.666666666666668,6.0,21.0,28.57142857142857,13.0,19.0,68.42105263157895,10.0,12.0,-11.0,3.0
ADU,30,C. Ronzone,7.0,21.03333333333333,1.0,0.0,2.0,2.0,3.0,3.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,50.0,4.0,2.0,-9.0,3.0
ADU,32,A. Ronzone,7.0,118.94999999999999,22.0,6.0,9.0,15.0,4.0,4.0,6.0,0.0,6.0,8.0,20.0,40.0,5.0,8.0,62.5,3.0,12.0,25.0,3.0,4.0,75.0,14.0,4.0,6.0,3.0
ADU,33,J. Tumaneng,6.0,32.03333333333333,6.0,2.0,1.0,3.0,2.0,2.0,0.0,0.0,0.0,2.0,5.0,40.0,2.0,5.0,40.0,0.0,0.0,0.0,2.0,5.0,40.0,3.0,3.0,-4.0,2.0
